filename, BGalaxyPintoB, BlueBolt, CRS-CBS, FancyTigerB, KingKongB, Neo-Caridina, OETB, PandaB, RGalaxyPintoB, RacoonTigerB, ShadowMosura, TangerineTigerB, WhiteGoldenB
DSC_1939_MOV-125_jpg.rf.431b93b72bc4ed7bbb7252bff09023d1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3976-MOV_1683077070-39104-0_jpg.rf.4313eb0df34c95ad3558c3e19f5c44c8.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-304_jpg.rf.431eba00c5e99b43c1fe2f8daf1f1600.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_2065_MOV-33_jpg.rf.432d3fd9a5ddafd37b4afd172e8b8886.jpg, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
DSC_2060_MOV-53_jpg.rf.4318d741b7a8176d02b9b947ec0403b4.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
DSC_2026_JPG.rf.431ba9832f8476b3e72030090ad6baa1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_5561_MP4-11_jpg.rf.431a423f44f3a57433126207f7f42c56.jpg, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
DSC_0146_MOV-214_jpg.rf.431b1873890ab39ec5b54ec1ca850b41.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-20_jpg.rf.430094ae8b742f744f7bd3858dcf9fbc.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-211_jpg.rf.42e3070f8aaef06fbb76ea437ec578ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
joined_video_769ad4bae67540c792e2cf77e8d3a261-MP4_1683077614-7099686-2_jpg.rf.432fdbb7a18e683598cc7704e6bd89b5.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2067_MOV-76_jpg.rf.4326e5437237165bc8479862b3ef92e0.jpg, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_3143-MP4_1683076978-9558833-25_jpg.rf.432d7fb7dcd8d302dc1c509dcaf36846.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_4031-MP4_1683077091-0697231-14_jpg.rf.430962560afec6b795a8546ff11393bb.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3105-MP4_1682968175-1017616-15_jpg.rf.432d202634b6315ad607bc245d2d4682.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-428_jpg.rf.433af875f8d7655fc475603e0a146c39.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
joined_video_6b49b9fa3b0d4da09a57a9be3ace909a-MP4_1683077612-9571812-2_jpg.rf.432c5417139f47eb895a1a689ab1e4b2.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
DSC_0146_MOV-126_jpg.rf.4317ba3fc071ee37bd2a15a7241c96eb.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_4898-MOV_1683077372-2052875-1_jpg.rf.435b2d2a5e533dd6cee2192abcf55262.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1484_jpg.rf.435f81cc437a6ff0788bca2abb99213d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0146_MOV-215_jpg.rf.435a770f12055b84ef7eee06f50d754c.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3070-MOV_1682968114-7501125-51_jpg.rf.4356ba9a29a415dedac6f682264acf83.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_3193-MOV_1683077005-851443-5_jpg.rf.4346ea51a1fc6c16b9b90a79526f90e7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
DSC_0439_MOV-159_jpg.rf.434df989cee037cf93708165a1257676.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_5033-MP4_1683077436-7734497-8_jpg.rf.431d74fc24da5e339dbe4470ea301637.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2067_MOV-71_jpg.rf.4368252e7b026f92fdd13016e71667d2.jpg, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_0146_MOV-22_jpg.rf.43731898b05314e173fe3ea6fc82cc45.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0775_JPG.rf.432f51ea8e7d0b5564a035d3196ef82d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
IMG_3160-MP4_1682968226-297943-51_jpg.rf.4336ff85ffc5e4151aa6fc1db598df4c.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3190-MP4_1683076994-548303-6_jpg.rf.4364e5aa562a81d92d91c173beef848d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1974_JPG.rf.43568b7c67f2c6ac92a6480fa65f231a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
joined_video_af74797c6e8f403a9a43e0848f4cf128-MP4_1683077624-4967935-5_jpg.rf.43331c076f18b3cb07f3dc2750e1a29f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_0926-1-_JPG.rf.43676acb602af48da1e792dc3c026567.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
DSC_1004_MOV-126_jpg.rf.438857f8f65a287cf0bae014200ff482.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_1004_MOV-182_jpg.rf.4369aaa0d583726d8862b2a15b986fe2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_3070-MOV_1682968128-8012953-120_jpg.rf.438cb63d79363576e0228ae35112828b.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1334_jpg.rf.4390d82454f997a1df78aaa32fcae576.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3165_MP4-17_jpg.rf.4310dbbeaf2cb527ba0babe91c9a675d.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-686_jpg.rf.4365cfdc5c065b9969080ad7a5cd5231.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3302-MP4_1682995473-5516467-0_jpg.rf.4390b919b4b73d0edaee2f4e5ca1db61.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-223_jpg.rf.4365a2a9b558a75940895e3db29d2722.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_0713-1-_JPG.rf.4391c5de33c5ef55ff460447a86e7d0d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-504_jpg.rf.439d28f155b5465544d3b37a8225cbff.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
CC1D405E-4B1B-4178-9504-9DAF64C2A2B1_jpg.rf.4399fae743d048251e75d445a6804901.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
joined_video_9f42c741d82840768f2950f85a33a991-mp4_1683077620-8381062-2_jpg.rf.4364aca05118b0cc91350ddccd5fdd49.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_2064_MOV-55_jpg.rf.439f1754cbc29d07c8d5cad8a67aeb24.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_3172-MP4_1682968242-4835925-12_jpg.rf.437385497948fcc1494ca04743f02fd7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
DSC_1004_MOV-377_jpg.rf.43a05e5aa410bd14bf9c8bdb34f69f8c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_5387_MP4-20_jpg.rf.43a0f507598f2b110cd4e12edeea5b2f.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3606-MP4_1682995479-652654-3_jpg.rf.439cc021e7b584bbf5c95e13ecfc5c92.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
DSC_2064_MOV-15_jpg.rf.43928cb86a8316fc572fd149d85093e2.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_5100-MP4_1683077464-84592-7_jpg.rf.43af9d30590596868cd80a301cceebb7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
DSC_1939_MOV-1575_jpg.rf.43c506040b864e893679813a08a1f457.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3378_MP4-3_jpg.rf.43a713347d36619bac843476ec087cb9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
DSC_2064_MOV-169_jpg.rf.43ab5da6d289c6133a69b83d46af5fa6.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
IMG_3606-MP4_1682995479-2787247-0_jpg.rf.43c3ec3b90ce31ef617862d637ffabac.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
joined_video_554d6ccbd6284e4999e31b3d8954d9cb-mp4_1683077609-0067275-8_jpg.rf.439c143706845311897dae91c6df7586.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_4233-MP4_1683077178-1389256-3_jpg.rf.43a010fb55e169b9043a31b4a0115303.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3105-MP4_1682968174-8006983-4_jpg.rf.439727e58d0603094aeb68ff88fc0b9e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_4305_MP4-0_jpg.rf.43b383734bf6d244eadf72dd9a233fe9.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3070-MOV_1682968111-511257-36_jpg.rf.43757739e2b7b95b411eb7d50f1e146e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1037_JPG.rf.42e71697efba02c7deb032ddc3ce80c7.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-648_jpg.rf.43c683f85a0cc3a937a8529d935ecfec.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1449_jpg.rf.43c187ee5752ad25d23b8cf976b0ce3c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1793_jpg.rf.43cefc97fcafdcf8f30937b314e51eb1.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3091-MP4_1682968172-5452344-7_jpg.rf.43d77a1f30543a74d06715340114c57f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_0439_MOV-135_jpg.rf.43904475ae8a0cde8047456541f5d37c.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-908_jpg.rf.43cb13db7b62de1fc9028db16e65e3d3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_4158_MP4-8_jpg.rf.43dd297bda1b9c9c94915587af770478.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2192-MP4_1683076852-1171858-6_jpg.rf.43c7f8c18b66e62c3887d62f21d483a8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-730_jpg.rf.43e78856ffe141668f2de6bc6ee575a3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-477_jpg.rf.43d8e5c145630f2de58d6352cdc6055a.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_4897-MP4_1683077369-549092-27_jpg.rf.43e9de58f2d450869885c98873946ba6.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_3437_MP4-22_jpg.rf.43ce24cfabfe9b8025ecd056e4c19287.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
IMG_5392-MP4_1682995660-9419243-0_jpg.rf.43f00cd6ea4bff76744f4a749d549f5b.jpg, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1526_jpg.rf.43e4bc536943f58f75095fe73f385897.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2184-MP4_1683076850-9197915-0_jpg.rf.43cfa07c132229b147851f396154ee8f.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1785_jpg.rf.43df66c2ada031a10a912d9c8c637d02.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-322_jpg.rf.43eadd42dcd53a2f0f33604e404d6730.jpg, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
IMG_4242_MP4-7_jpg.rf.43d3daa09492e1539a51c27c030a6b77.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2184_MP4-9_jpg.rf.43cd22619bc7aec2a0340d28629cec2c.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_0995_JPG.rf.43e48a572ae457ad7a8280f07e7e49ca.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3657_MP4-5_jpg.rf.43f49f4c0b2ef52cea25e0248be8deab.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_4910-MP4_1683077395-8962684-28_jpg.rf.43dccc56af8ea72d265e4d23873bcd43.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0921_JPG.rf.43f1baa99cf3a2076bd8a5622adc5698.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-964_jpg.rf.43f9a3e91bbcb52676954a999067b50d.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_5532_MP4-20_jpg.rf.43e8844b382dcbf9f026cd817eb90ab1.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-94_jpg.rf.43e216fa3c0656c629c54b6665f1f903.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-563_jpg.rf.43f527639649a914f0a2ffddea2b211e.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
DSC_0802_MOV-17_jpg.rf.43e888016975d1c1a4b6eb10d112d8ad.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_0146_MOV-249_jpg.rf.441ac2ae099fef57444a0ea9a00577c4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3713-MP4_1683077036-6251426-1_jpg.rf.44144c53ffa77c605cf0060430d5db35.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2E23CEEE-F393-42CA-A457-8CB4ED0B6A62_JPG.rf.4402a55f2fceff3c867d08d4b7632bf3.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1201_jpg.rf.441160993eb4e33cf4a7d8e29f7a18ae.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0146_MOV-174_jpg.rf.440e8bec92d9aee4eaa92d46867b0aa9.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2027-MOV_1683076847-8154652-6_jpg.rf.43d61b6efce4824471fa613426a63233.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-470_jpg.rf.443a7dfb13d44052b96939d14c541155.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_2963-MP4_1683076865-1926882-0_jpg.rf.444053956d1da4de7f3b5a681d948ee6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
IMG_2228_MP4-5_jpg.rf.43fa65cd23cc29c1328ad0b754d22749.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_3847-MOV_1683077060-5314224-14_jpg.rf.44541ab1bf04defc8d4a2a9640a96d2d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
IMG_5391_MP4-42_jpg.rf.43f7bee56d86049f19ce11b28517de36.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_5532-MP4_1682995662-7403867-7_jpg.rf.4403d9f4be7867ce3ad5293d5334ab40.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_5220_mov-1_jpg.rf.44229b9c60139564d683e44e8dd6b0da.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_5103-MP4_1683077466-4890556-3_jpg.rf.43f54abc63ab0fc231964e19333cadcd.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
DSC_1939_MOV-633_jpg.rf.443d79476bb3745e0c271cd56c0a53fe.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0802_MOV-11_jpg.rf.4428f4d74f87c0e4adf899e5a3ae2b88.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_1939_MOV-659_jpg.rf.441c372d0a34c1041500b22156946f40.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0439_MOV-253_jpg.rf.4458f0496123fed65b050b871e7ee6bf.jpg, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
DSC_0146_MOV-20_jpg.rf.445bcfdb255f962dfec73e8cdf59a955.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1621_JPG.rf.44764fb55e3d8543edfb0a4baa7ff229.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_2815-MP4_1683076862-7045455-12_jpg.rf.44763817c134b78b3e625b5c3071f1f2.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_3070-MOV_1682968131-0619621-132_jpg.rf.441e7d2170f044822cc383365ae7b45d.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_4236_MP4-6_jpg.rf.4453683777d0ef9f814d1635b4d24640.jpg, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
IMG_3046-MP4_1683076872-891404-18_jpg.rf.444eaf9970ba080b2b7749af432db8b5.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
IMG_3160-MP4_1682968228-2041416-129_jpg.rf.445de13478dc88e9afa8d713cd41f198.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0606_JPG.rf.447c16169b79f36dc1b9d9636c08749e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1450_jpg.rf.44268a4a2b37dfca7d3cf8a3c357b81c.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2184_MP4-4_jpg.rf.4471e8046f12a2a63733bfd71db60d4b.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1016_jpg.rf.443d2a5a2d2750e0704c3633507f4d80.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_4158_MP4-20_jpg.rf.4419f31a8ca0ea8ffaf512d45f803ca7.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Vixer-3-mov_1683077644-4763598-7_jpg.rf.448a52ffaa82f54e49f3b385ec7f59d5.jpg, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
IMG_3142-MOV_1682968213-099597-141_jpg.rf.448c4ae970ddf75f9daa5dd9d06ef7bd.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
DSC_0427_JPG.rf.444e40eea74416bfefa7d7a3313c0e5e.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3163-MP4_1682968235-4824874-42_jpg.rf.4441437aaa03c80f1516550c24fde8f0.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
DSC_1939_MOV-1313_jpg.rf.448b6467dcdd7c25c19de69f496064c6.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_2851_MP4-10_jpg.rf.448ed780c60fcaef7c71840c7e83bd3c.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-541_jpg.rf.4482119094748463ed274f66dcef868b.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
IMG_2560_JPEG.rf.446740aa5ae7bca52dc63ccd9a15f4b2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
joined_video_bca23521a63a45ccbd0c4d60b92d8e2c-MP4_1683077628-5407515-17_jpg.rf.448c21e59ea05a97db355de7dc135e4e.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-62_jpg.rf.4493d128abfc9f045057177977fc7d77.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_2060_MOV-374_jpg.rf.446397c314cbad12fe87d55a95bf7a57.jpg, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1
IMG_4242-MP4_1683077183-2745757-11_jpg.rf.449ba5b49433d1e9f76db0bc7b2ead09.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
IMG_3143-MP4_1683076977-98717-15_jpg.rf.4497d3af32ecca061967893d6e6127c5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
IMG_4271_MP4-13_jpg.rf.44ac84f04f6af6c9abb4cabbb33a7357.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2025_JPG.rf.448f4d8291fdc10e37f4dcf0a62b49f1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
2909BD17-F580-40D2-AE89-5444B4AFA07C_jpg.rf.448c43a285736088620a4096c24e7760.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-249_jpg.rf.44a2a0da51952f7eaf24f5cf5184ced8.jpg, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
DSC_1939_MOV-42_jpg.rf.449c29498cdd3f046eabb745fbc87e17.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0165_MOV-0_jpg.rf.4480ead996459f891ebb0df8969cf2a3.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1939_MOV-1447_jpg.rf.44bb7dee2a580471e07f79c334c36310.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2064_MOV-79_jpg.rf.44bde7ee272ccf891ba109af70eedf53.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
DSC_1939_MOV-828_jpg.rf.4478af1c1ff1f945efee526d3fe4b019.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_0165_MOV-244_jpg.rf.449bc54c38eed78ce243668522a51ea8.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_1004_MOV-439_jpg.rf.44add7441f4dac1f7db8aef91cb0c706.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_0755_JPG.rf.44c0e483d38db38af60f0dce766b70ca.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_5052-MP4_1683077444-7201962-5_jpg.rf.449fb05e1bc1f12dfaa52eab58ec65eb.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_3165-MP4_1683076987-0133572-15_jpg.rf.44b78e1dc506609a1199e5d9ac061ce9.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2059_MOV-163_jpg.rf.44ae824c8cb34caf0870fb6f804c19b6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
DSC_2060_MOV-608_jpg.rf.44b973132400b5b2224dc1ed6aff56ab.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
DSC_0296_JPG.rf.44ca5085c368ec7463c0e53769519fbe.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
IMG_3478-MP4_1683077025-6429007-26_jpg.rf.449aafe8dff41681146bb52bec6db353.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_3505-MP4_1682995477-3185375-4_jpg.rf.44ccf84d6faae00219afd41bc9ce238b.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
DSC_2059_MOV-197_jpg.rf.44d1ef8547d9edd5c8996304af820911.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1
IMG_3288_MP4-4_jpg.rf.44acf61724ab63ee90956cb43042ee20.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
DSC_2060_MOV-525_jpg.rf.44cbdc5c8b8f96967d77b1e0bc711fa9.jpg, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
DSC_1004_MOV-212_jpg.rf.44d3bc71e7ac8d3e5c4b9d3a54c4860d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
DSC_2064_MOV-0_jpg.rf.44b9e914e281616e2a15489b977e6418.jpg, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
